EntryTime,Expiry,Type,Strike,Direction,PnL
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Call,521.0,-1,1.6
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Put,450.0,1,-1.26
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Call,538.0,1,-0.31
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Put,502.0,-1,1.85
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Call,540.0,-1,-3.1299999999999546
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Put,491.0,1,-0.86
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Call,551.0,1,-0.3
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Put,474.0,-1,2.58
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Call,527.0,-1,1.87
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Put,458.0,1,-1.1
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Call,543.0,1,-0.35
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Put,507.0,-1,1.73
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Call,547.0,-1,1.49
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Put,493.0,1,-0.79
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Call,561.0,1,-0.34
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Put,509.0,-1,0.6
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Call,539.0,-1,1.09
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Put,494.0,1,-0.4
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Call,554.0,1,-0.23
2025-04-14T14:00:00.0,2025-04-15T20:00:00.0,Put,524.0,-1,1.26
2025-04-14T14:00:00.0,2025-04-15T20:00:00.0,Call,553.0,-1,0.95
2025-04-14T14:00:00.0,2025-04-15T20:00:00.0,Put,514.0,1,-0.59
2025-04-14T14:00:00.0,2025-04-15T20:00:00.0,Call,561.0,1,-0.25
2025-04-15T14:00:00.0,2025-04-16T20:00:00.0,Put,530.0,-1,-3.4399999999999498
2025-04-15T14:00:00.0,2025-04-16T20:00:00.0,Call,552.0,-1,0.68
2025-04-15T14:00:00.0,2025-04-16T20:00:00.0,Put,522.0,1,-0.39
2025-04-15T14:00:00.0,2025-04-16T20:00:00.0,Call,560.0,1,-0.13
2025-04-16T14:00:00.0,2025-04-17T20:00:00.0,Put,517.0,-1,1.14
2025-04-16T14:00:00.0,2025-04-17T20:00:00.0,Call,542.0,-1,0.83
2025-04-16T14:00:00.0,2025-04-17T20:00:00.0,Put,510.0,1,-0.56
2025-04-16T14:00:00.0,2025-04-17T20:00:00.0,Call,548.0,1,-0.31
2025-04-17T14:00:00.0,2025-04-17T20:00:00.0,Put,521.0,-1,0.59
2025-04-17T14:00:00.0,2025-04-17T20:00:00.0,Call,535.0,-1,0.45
2025-04-17T14:00:00.0,2025-04-17T20:00:00.0,Put,515.0,1,-0.2
2025-04-17T14:00:00.0,2025-04-17T20:00:00.0,Call,541.0,1,-0.13
2025-04-21T14:00:00.0,2025-04-22T20:00:00.0,Put,504.0,-1,1.04
2025-04-21T14:00:00.0,2025-04-22T20:00:00.0,Call,529.0,-1,0.87
2025-04-21T14:00:00.0,2025-04-22T20:00:00.0,Put,497.0,1,-0.52
2025-04-21T14:00:00.0,2025-04-22T20:00:00.0,Call,536.0,1,-0.28
2025-04-22T14:00:00.0,2025-04-23T20:00:00.0,Put,511.0,-1,1.01
2025-04-22T14:00:00.0,2025-04-23T20:00:00.0,Call,532.0,-1,-2.5499999999999634
2025-04-22T14:00:00.0,2025-04-23T20:00:00.0,Put,505.0,1,-0.45
2025-04-22T14:00:00.0,2025-04-23T20:00:00.0,Call,539.0,1,-0.14
2025-04-23T14:00:00.0,2025-04-24T20:00:00.0,Put,529.0,-1,0.88
2025-04-23T14:00:00.0,2025-04-24T20:00:00.0,Call,556.0,-1,0.9
2025-04-23T14:00:00.0,2025-04-24T20:00:00.0,Put,520.0,1,-0.46
2025-04-23T14:00:00.0,2025-04-24T20:00:00.0,Call,565.0,1,-0.35
2025-04-24T14:00:00.0,2025-04-25T20:00:00.0,Put,528.0,-1,1.11
2025-04-24T14:00:00.0,2025-04-25T20:00:00.0,Call,551.0,-1,0.84
2025-04-24T14:00:00.0,2025-04-25T20:00:00.0,Put,522.0,1,-0.51
2025-04-24T14:00:00.0,2025-04-25T20:00:00.0,Call,558.0,1,-0.26
2025-04-25T14:00:00.0,2025-04-25T20:00:00.0,Put,539.0,-1,0.59
2025-04-25T14:00:00.0,2025-04-25T20:00:00.0,Call,552.0,-1,0.4
2025-04-25T14:00:00.0,2025-04-25T20:00:00.0,Put,533.0,1,-0.3
2025-04-25T14:00:00.0,2025-04-25T20:00:00.0,Call,558.0,1,-0.1
2025-04-28T14:00:00.0,2025-04-29T20:00:00.0,Put,540.0,-1,0.87
2025-04-28T14:00:00.0,2025-04-29T20:00:00.0,Call,558.0,-1,0.72
2025-04-28T14:00:00.0,2025-04-29T20:00:00.0,Put,534.0,1,-0.41
2025-04-28T14:00:00.0,2025-04-29T20:00:00.0,Call,563.0,1,-0.22
2025-04-29T14:00:00.0,2025-04-30T20:00:00.0,Put,540.0,-1,0.88
2025-04-29T14:00:00.0,2025-04-30T20:00:00.0,Call,560.0,-1,0.6400000000000001
2025-04-29T14:00:00.0,2025-04-30T20:00:00.0,Put,533.0,1,-0.36
2025-04-29T14:00:00.0,2025-04-30T20:00:00.0,Call,566.0,1,-0.17
2025-04-30T14:00:00.0,2025-05-01T20:00:00.0,Put,531.0,-1,1.14
2025-04-30T14:00:00.0,2025-05-01T20:00:00.0,Call,554.0,-1,-4.430000000000055
2025-04-30T14:00:00.0,2025-05-01T20:00:00.0,Put,525.0,1,-0.67
2025-04-30T14:00:00.0,2025-05-01T20:00:00.0,Call,560.0,1,-0.27
2025-05-01T14:00:00.0,2025-05-02T20:00:00.0,Put,547.5,-1,0.9
2025-05-01T14:00:00.0,2025-05-02T20:00:00.0,Call,570.0,-1,0.7
2025-05-01T14:00:00.0,2025-05-02T20:00:00.0,Put,540.0,1,-0.51
2025-05-01T14:00:00.0,2025-05-02T20:00:00.0,Call,576.0,1,-0.25
2025-05-02T14:00:00.0,2025-05-02T20:00:00.0,Put,557.5,-1,0.46
2025-05-02T14:00:00.0,2025-05-02T20:00:00.0,Call,568.0,-1,0.42
2025-05-02T14:00:00.0,2025-05-02T20:00:00.0,Put,552.0,1,-0.14
2025-05-02T14:00:00.0,2025-05-02T20:00:00.0,Call,574.0,1,-0.06
2025-05-05T14:00:00.0,2025-05-06T20:00:00.0,Put,555.0,-1,0.65
2025-05-05T14:00:00.0,2025-05-06T20:00:00.0,Call,571.0,-1,0.42
2025-05-05T14:00:00.0,2025-05-06T20:00:00.0,Put,548.0,1,-0.23
2025-05-05T14:00:00.0,2025-05-06T20:00:00.0,Call,578.0,1,-0.06
2025-05-06T14:00:00.0,2025-05-07T20:00:00.0,Put,548.0,-1,0.83
2025-05-06T14:00:00.0,2025-05-07T20:00:00.0,Call,566.0,-1,0.7
2025-05-06T14:00:00.0,2025-05-07T20:00:00.0,Put,543.0,1,-0.36
2025-05-06T14:00:00.0,2025-05-07T20:00:00.0,Call,572.0,1,-0.17
2025-05-07T14:00:00.0,2025-05-08T20:00:00.0,Put,551.0,-1,0.87
2025-05-07T14:00:00.0,2025-05-08T20:00:00.0,Call,570.0,-1,0.72
2025-05-07T14:00:00.0,2025-05-08T20:00:00.0,Put,543.0,1,-0.25
2025-05-07T14:00:00.0,2025-05-08T20:00:00.0,Call,575.0,1,-0.23
2025-05-08T14:00:00.0,2025-05-09T20:00:00.0,Put,555.0,-1,0.92
2025-05-08T14:00:00.0,2025-05-09T20:00:00.0,Call,573.0,-1,0.6
2025-05-08T14:00:00.0,2025-05-09T20:00:00.0,Put,549.0,1,-0.41
2025-05-08T14:00:00.0,2025-05-09T20:00:00.0,Call,579.0,1,-0.15
2025-05-09T14:00:00.0,2025-05-09T20:00:00.0,Put,562.5,-1,0.37
2025-05-09T14:00:00.0,2025-05-09T20:00:00.0,Call,571.0,-1,0.32999999999999996
2025-05-09T14:00:00.0,2025-05-09T20:00:00.0,Put,557.0,1,-0.09
2025-05-09T14:00:00.0,2025-05-09T20:00:00.0,Call,577.0,1,-0.05999999999999999
2025-05-12T14:00:00.0,2025-05-13T20:00:00.0,Put,570.0,-1,0.6799999999999999
2025-05-12T14:00:00.0,2025-05-13T20:00:00.0,Call,586.0,-1,0.26
2025-05-12T14:00:00.0,2025-05-13T20:00:00.0,Put,564.0,1,-0.25
2025-05-12T14:00:00.0,2025-05-13T20:00:00.0,Call,591.0,1,-0.27
2025-05-13T14:00:00.0,2025-05-14T20:00:00.0,Put,578.0,-1,0.54
2025-05-13T14:00:00.0,2025-05-14T20:00:00.0,Call,592.0,-1,0.41
2025-05-13T14:00:00.0,2025-05-14T20:00:00.0,Put,571.0,1,-0.14
2025-05-13T14:00:00.0,2025-05-14T20:00:00.0,Call,599.0,1,-0.05
2025-05-14T14:00:00.0,2025-05-15T20:00:00.0,Put,580.0,-1,0.65
2025-05-14T14:00:00.0,2025-05-15T20:00:00.0,Call,594.0,-1,0.55
2025-05-14T14:00:00.0,2025-05-15T20:00:00.0,Put,574.0,1,-0.25
2025-05-14T14:00:00.0,2025-05-15T20:00:00.0,Call,600.0,1,-0.13
2025-05-15T14:00:00.0,2025-05-16T20:00:00.0,Put,579.0,-1,0.63
2025-05-15T14:00:00.0,2025-05-16T20:00:00.0,Call,593.0,-1,-0.5599999999999636
2025-05-15T14:00:00.0,2025-05-16T20:00:00.0,Put,572.0,1,-0.17
2025-05-15T14:00:00.0,2025-05-16T20:00:00.0,Call,600.0,1,-0.07
2025-05-16T14:00:00.0,2025-05-16T20:00:00.0,Put,587.0,-1,0.27
2025-05-16T14:00:00.0,2025-05-16T20:00:00.0,Call,594.0,-1,0.1600000000000364
2025-05-16T14:00:00.0,2025-05-16T20:00:00.0,Put,581.0,1,-0.07
2025-05-16T14:00:00.0,2025-05-16T20:00:00.0,Call,600.0,1,-0.04
2025-05-19T14:00:00.0,2025-05-20T20:00:00.0,Put,584.0,-1,0.65
2025-05-19T14:00:00.0,2025-05-20T20:00:00.0,Call,597.0,-1,0.54
2025-05-19T14:00:00.0,2025-05-20T20:00:00.0,Put,578.0,1,-0.20999999999999996
2025-05-19T14:00:00.0,2025-05-20T20:00:00.0,Call,602.0,1,-0.11
2025-05-20T14:00:00.0,2025-05-21T20:00:00.0,Put,586.0,-1,-2.4300000000000184
2025-05-20T14:00:00.0,2025-05-21T20:00:00.0,Call,599.0,-1,0.41
2025-05-20T14:00:00.0,2025-05-21T20:00:00.0,Put,580.0,1,-0.15
2025-05-20T14:00:00.0,2025-05-21T20:00:00.0,Call,604.0,1,-0.07
2025-05-21T14:00:00.0,2025-05-22T20:00:00.0,Put,583.0,-1,0.59
2025-05-21T14:00:00.0,2025-05-22T20:00:00.0,Call,596.0,-1,0.49
2025-05-21T14:00:00.0,2025-05-22T20:00:00.0,Put,576.0,1,-0.12
2025-05-21T14:00:00.0,2025-05-22T20:00:00.0,Call,601.0,1,-0.11
2025-05-22T14:00:00.0,2025-05-23T20:00:00.0,Put,576.0,-1,0.65
2025-05-22T14:00:00.0,2025-05-23T20:00:00.0,Call,592.0,-1,0.54
2025-05-22T14:00:00.0,2025-05-23T20:00:00.0,Put,570.0,1,-0.21
2025-05-22T14:00:00.0,2025-05-23T20:00:00.0,Call,597.0,1,-0.16
2025-05-23T14:00:00.0,2025-05-23T20:00:00.0,Put,571.0,-1,0.41
2025-05-23T14:00:00.0,2025-05-23T20:00:00.0,Call,582.0,-1,0.43
2025-05-23T14:00:00.0,2025-05-23T20:00:00.0,Put,565.0,1,-0.08000000000000002
2025-05-23T14:00:00.0,2025-05-23T20:00:00.0,Call,588.0,1,-0.08000000000000002
2025-05-27T14:00:00.0,2025-05-28T20:00:00.0,Put,579.0,-1,0.66
2025-05-27T14:00:00.0,2025-05-28T20:00:00.0,Call,593.0,-1,0.57
2025-05-27T14:00:00.0,2025-05-28T20:00:00.0,Put,573.0,1,-0.23
2025-05-27T14:00:00.0,2025-05-28T20:00:00.0,Call,597.0,1,-0.18
2025-05-28T14:00:00.0,2025-05-29T20:00:00.0,Put,583.0,-1,0.8
2025-05-28T14:00:00.0,2025-05-29T20:00:00.0,Call,599.0,-1,0.5
2025-05-28T14:00:00.0,2025-05-29T20:00:00.0,Put,577.0,1,-0.28
2025-05-28T14:00:00.0,2025-05-29T20:00:00.0,Call,603.0,1,-0.15
2025-05-29T14:00:00.0,2025-05-30T20:00:00.0,Put,582.0,-1,0.71
2025-05-29T14:00:00.0,2025-05-30T20:00:00.0,Call,600.0,-1,0.57
2025-05-29T14:00:00.0,2025-05-30T20:00:00.0,Put,576.0,1,-0.28
2025-05-29T14:00:00.0,2025-05-30T20:00:00.0,Call,605.0,1,-0.16
2025-05-30T14:00:00.0,2025-05-30T20:00:00.0,Put,583.0,-1,0.4
2025-05-30T14:00:00.0,2025-05-30T20:00:00.0,Call,592.0,-1,0.29
2025-05-30T14:00:00.0,2025-05-30T20:00:00.0,Put,577.0,1,-0.07
2025-05-30T14:00:00.0,2025-05-30T20:00:00.0,Call,598.0,1,-0.05
2025-06-02T14:00:00.0,2025-06-03T20:00:00.0,Put,578.0,-1,0.47
2025-06-02T14:00:00.0,2025-06-03T20:00:00.0,Call,592.0,-1,-3.3799999999999866
2025-06-02T14:00:00.0,2025-06-03T20:00:00.0,Put,572.0,1,-0.16999999999999998
2025-06-02T14:00:00.0,2025-06-03T20:00:00.0,Call,598.0,1,-0.1
2025-06-03T14:00:00.0,2025-06-04T20:00:00.0,Put,586.0,-1,0.5
2025-06-03T14:00:00.0,2025-06-04T20:00:00.0,Call,599.0,-1,0.34
2025-06-03T14:00:00.0,2025-06-04T20:00:00.0,Put,580.0,1,-0.12
2025-06-03T14:00:00.0,2025-06-04T20:00:00.0,Call,605.0,1,-0.03
2025-06-04T14:00:00.0,2025-06-05T20:00:00.0,Put,591.0,-1,0.55
2025-06-04T14:00:00.0,2025-06-05T20:00:00.0,Call,602.0,-1,0.35
2025-06-04T14:00:00.0,2025-06-05T20:00:00.0,Put,586.0,1,-0.22999999999999998
2025-06-04T14:00:00.0,2025-06-05T20:00:00.0,Call,608.0,1,-0.04
2025-06-05T14:00:00.0,2025-06-06T20:00:00.0,Put,586.0,-1,0.74
2025-06-05T14:00:00.0,2025-06-06T20:00:00.0,Call,603.0,-1,0.6
2025-06-05T14:00:00.0,2025-06-06T20:00:00.0,Put,580.0,1,-0.22
2025-06-05T14:00:00.0,2025-06-06T20:00:00.0,Call,608.0,1,-0.15
2025-06-06T14:00:00.0,2025-06-06T20:00:00.0,Put,596.0,-1,0.33
2025-06-06T14:00:00.0,2025-06-06T20:00:00.0,Call,603.0,-1,0.28
2025-06-06T14:00:00.0,2025-06-06T20:00:00.0,Put,590.0,1,-0.11
2025-06-06T14:00:00.0,2025-06-06T20:00:00.0,Call,609.0,1,-0.02
2025-06-09T14:00:00.0,2025-06-10T20:00:00.0,Put,593.0,-1,0.51
2025-06-09T14:00:00.0,2025-06-10T20:00:00.0,Call,605.0,-1,0.32
2025-06-09T14:00:00.0,2025-06-10T20:00:00.0,Put,588.0,1,-0.16
2025-06-09T14:00:00.0,2025-06-10T20:00:00.0,Call,611.0,1,-0.04
2025-06-10T14:00:00.0,2025-06-11T20:00:00.0,Put,594.0,-1,0.58
2025-06-10T14:00:00.0,2025-06-11T20:00:00.0,Call,607.0,-1,0.38
2025-06-10T14:00:00.0,2025-06-11T20:00:00.0,Put,590.0,1,-0.22
2025-06-10T14:00:00.0,2025-06-11T20:00:00.0,Call,613.0,1,-0.04
2025-06-11T14:00:00.0,2025-06-12T20:00:00.0,Put,598.0,-1,0.59
2025-06-11T14:00:00.0,2025-06-12T20:00:00.0,Call,609.0,-1,0.41
2025-06-11T14:00:00.0,2025-06-12T20:00:00.0,Put,594.0,1,-0.25
2025-06-11T14:00:00.0,2025-06-12T20:00:00.0,Call,616.0,1,-0.03
2025-06-12T14:00:00.0,2025-06-13T20:00:00.0,Put,595.0,-1,0.72
2025-06-12T14:00:00.0,2025-06-13T20:00:00.0,Call,606.0,-1,0.49
2025-06-12T14:00:00.0,2025-06-13T20:00:00.0,Put,590.0,1,-0.27
2025-06-12T14:00:00.0,2025-06-13T20:00:00.0,Call,613.0,1,-0.04
2025-06-13T14:00:00.0,2025-06-13T20:00:00.0,Put,594.0,-1,0.37
2025-06-13T14:00:00.0,2025-06-13T20:00:00.0,Call,602.0,-1,0.35
2025-06-13T14:00:00.0,2025-06-13T20:00:00.0,Put,588.0,1,-0.1
2025-06-13T14:00:00.0,2025-06-13T20:00:00.0,Call,608.0,1,-0.04
2025-06-16T14:00:00.0,2025-06-17T20:00:00.0,Put,597.0,-1,0.52
2025-06-16T14:00:00.0,2025-06-17T20:00:00.0,Call,608.0,-1,0.31
2025-06-16T14:00:00.0,2025-06-17T20:00:00.0,Put,592.0,1,-0.21
2025-06-16T14:00:00.0,2025-06-17T20:00:00.0,Call,614.0,1,-0.04
2025-06-17T14:00:00.0,2025-06-18T20:00:00.0,Put,593.0,-1,0.59
2025-06-17T14:00:00.0,2025-06-18T20:00:00.0,Call,607.0,-1,0.48
2025-06-17T14:00:00.0,2025-06-18T20:00:00.0,Put,587.0,1,-0.22
2025-06-17T14:00:00.0,2025-06-18T20:00:00.0,Call,612.0,1,-0.09
2025-06-18T14:00:00.0,2025-06-18T20:00:00.0,Put,594.0,-1,0.44
2025-06-18T14:00:00.0,2025-06-18T20:00:00.0,Call,603.0,-1,0.3
2025-06-18T14:00:00.0,2025-06-18T20:00:00.0,Put,588.0,1,-0.09
2025-06-18T14:00:00.0,2025-06-18T20:00:00.0,Call,609.0,1,-0.03
2025-06-20T14:00:00.0,2025-06-20T20:00:00.0,Put,593.0,-1,0.32
2025-06-20T14:00:00.0,2025-06-20T20:00:00.0,Call,601.0,-1,0.24
2025-06-20T14:00:00.0,2025-06-20T20:00:00.0,Put,587.0,1,-0.07
2025-06-20T14:00:00.0,2025-06-20T20:00:00.0,Call,606.0,1,-0.03
2025-06-23T14:00:00.0,2025-06-24T20:00:00.0,Put,590.0,-1,0.55
2025-06-23T14:00:00.0,2025-06-24T20:00:00.0,Call,602.0,-1,-4.3400000000000185
2025-06-23T14:00:00.0,2025-06-24T20:00:00.0,Put,584.0,1,-0.21
2025-06-23T14:00:00.0,2025-06-24T20:00:00.0,Call,607.0,1,-0.04
2025-06-24T14:00:00.0,2025-06-25T20:00:00.0,Put,598.0,-1,0.55
2025-06-24T14:00:00.0,2025-06-25T20:00:00.0,Call,609.0,-1,0.33
2025-06-24T14:00:00.0,2025-06-25T20:00:00.0,Put,592.0,1,-0.2
2025-06-24T14:00:00.0,2025-06-25T20:00:00.0,Call,615.0,1,-0.03
2025-06-25T14:00:00.0,2025-06-26T20:00:00.0,Put,603.0,-1,0.52
2025-06-25T14:00:00.0,2025-06-26T20:00:00.0,Call,613.0,-1,0.27
2025-06-25T14:00:00.0,2025-06-26T20:00:00.0,Put,595.0,1,-0.12
2025-06-25T14:00:00.0,2025-06-26T20:00:00.0,Call,620.0,1,-0.02
2025-06-26T14:00:00.0,2025-06-27T20:00:00.0,Put,604.0,-1,0.38
2025-06-26T14:00:00.0,2025-06-27T20:00:00.0,Call,614.0,-1,-0.1499999999999773
2025-06-26T14:00:00.0,2025-06-27T20:00:00.0,Put,598.0,1,-0.13
2025-06-26T14:00:00.0,2025-06-27T20:00:00.0,Call,619.0,1,-0.03
2025-06-27T14:00:00.0,2025-06-27T20:00:00.0,Put,612.0,-1,0.27
2025-06-27T14:00:00.0,2025-06-27T20:00:00.0,Call,617.0,-1,0.15
2025-06-27T14:00:00.0,2025-06-27T20:00:00.0,Put,606.0,1,-0.08
2025-06-27T14:00:00.0,2025-06-27T20:00:00.0,Call,623.0,1,-0.02
2025-06-30T14:00:00.0,2025-07-01T20:00:00.0,Put,611.0,-1,0.55
2025-06-30T14:00:00.0,2025-07-01T20:00:00.0,Call,621.0,-1,0.46
2025-06-30T14:00:00.0,2025-07-01T20:00:00.0,Put,605.0,1,-0.16000000000000003
2025-06-30T14:00:00.0,2025-07-01T20:00:00.0,Call,623.0,1,-0.2
2025-07-01T14:00:00.0,2025-07-02T20:00:00.0,Put,612.0,-1,0.42
2025-07-01T14:00:00.0,2025-07-02T20:00:00.0,Call,622.0,-1,0.28
2025-07-01T14:00:00.0,2025-07-02T20:00:00.0,Put,605.0,1,-0.09
2025-07-01T14:00:00.0,2025-07-02T20:00:00.0,Call,626.0,1,-0.04
2025-07-07T14:00:00.0,2025-07-08T20:00:00.0,Put,618.0,-1,0.49
2025-07-07T14:00:00.0,2025-07-08T20:00:00.0,Call,628.0,-1,0.4
2025-07-07T14:00:00.0,2025-07-08T20:00:00.0,Put,611.0,1,-0.12
2025-07-07T14:00:00.0,2025-07-08T20:00:00.0,Call,632.0,1,-0.06
2025-07-08T14:00:00.0,2025-07-09T20:00:00.0,Put,615.0,-1,0.4600000000000001
2025-07-08T14:00:00.0,2025-07-09T20:00:00.0,Call,626.0,-1,0.31
2025-07-08T14:00:00.0,2025-07-09T20:00:00.0,Put,609.0,1,-0.12000000000000001
2025-07-08T14:00:00.0,2025-07-09T20:00:00.0,Call,631.0,1,-0.04
2025-07-09T14:00:00.0,2025-07-10T20:00:00.0,Put,619.0,-1,0.4
2025-07-09T14:00:00.0,2025-07-10T20:00:00.0,Call,629.0,-1,0.26
2025-07-09T14:00:00.0,2025-07-10T20:00:00.0,Put,613.0,1,-0.08999999999999998
2025-07-09T14:00:00.0,2025-07-10T20:00:00.0,Call,632.0,1,-0.05
2025-07-10T14:00:00.0,2025-07-11T20:00:00.0,Put,618.0,-1,0.43
2025-07-10T14:00:00.0,2025-07-11T20:00:00.0,Call,628.0,-1,0.31
2025-07-10T14:00:00.0,2025-07-11T20:00:00.0,Put,611.0,1,-0.11
2025-07-10T14:00:00.0,2025-07-11T20:00:00.0,Call,633.0,1,-0.03
2025-07-11T14:00:00.0,2025-07-11T20:00:00.0,Put,620.0,-1,0.3
2025-07-11T14:00:00.0,2025-07-11T20:00:00.0,Call,626.0,-1,0.22
2025-07-11T14:00:00.0,2025-07-11T20:00:00.0,Put,614.0,1,-0.05
2025-07-11T14:00:00.0,2025-07-11T20:00:00.0,Call,631.0,1,-0.019999999999999997
2025-07-14T14:00:00.0,2025-07-15T20:00:00.0,Put,617.0,-1,0.53
2025-07-14T14:00:00.0,2025-07-15T20:00:00.0,Call,628.0,-1,0.31
2025-07-14T14:00:00.0,2025-07-15T20:00:00.0,Put,611.0,1,-0.14
2025-07-14T14:00:00.0,2025-07-15T20:00:00.0,Call,633.0,1,-0.04
2025-07-15T14:00:00.0,2025-07-16T20:00:00.0,Put,620.0,-1,0.4600000000000001
2025-07-15T14:00:00.0,2025-07-16T20:00:00.0,Call,630.0,-1,0.42
2025-07-15T14:00:00.0,2025-07-16T20:00:00.0,Put,591.0,1,-0.02
2025-07-15T14:00:00.0,2025-07-16T20:00:00.0,Call,635.0,1,-0.04
2025-07-16T14:00:00.0,2025-07-17T20:00:00.0,Put,616.0,-1,0.46
2025-07-16T14:00:00.0,2025-07-17T20:00:00.0,Call,627.0,-1,-0.3699999999999909
2025-07-16T14:00:00.0,2025-07-17T20:00:00.0,Put,611.0,1,-0.16
2025-07-16T14:00:00.0,2025-07-17T20:00:00.0,Call,633.0,1,-0.04
2025-07-17T14:00:00.0,2025-07-18T20:00:00.0,Put,620.0,-1,0.46
2025-07-17T14:00:00.0,2025-07-18T20:00:00.0,Call,630.0,-1,0.42
2025-07-17T14:00:00.0,2025-07-18T20:00:00.0,Put,614.0,1,-0.14
2025-07-17T14:00:00.0,2025-07-18T20:00:00.0,Call,635.0,1,-0.05
2025-07-18T14:00:00.0,2025-07-18T20:00:00.0,Put,626.0,-1,0.15
2025-07-18T14:00:00.0,2025-07-18T20:00:00.0,Call,631.0,-1,0.19
2025-07-18T14:00:00.0,2025-07-18T20:00:00.0,Put,620.0,1,-0.06
2025-07-18T14:00:00.0,2025-07-18T20:00:00.0,Call,636.0,1,-0.02
2025-07-21T14:00:00.0,2025-07-22T20:00:00.0,Put,626.0,-1,0.37
2025-07-21T14:00:00.0,2025-07-22T20:00:00.0,Call,635.0,-1,0.16
2025-07-21T14:00:00.0,2025-07-22T20:00:00.0,Put,620.0,1,-0.11
2025-07-21T14:00:00.0,2025-07-22T20:00:00.0,Call,638.0,1,-0.04
2025-07-22T14:00:00.0,2025-07-23T20:00:00.0,Put,621.0,-1,0.49
2025-07-22T14:00:00.0,2025-07-23T20:00:00.0,Call,631.0,-1,-2.190000000000032
2025-07-22T14:00:00.0,2025-07-23T20:00:00.0,Put,615.0,1,-0.17
2025-07-22T14:00:00.0,2025-07-23T20:00:00.0,Call,636.0,1,-0.03
2025-07-23T14:00:00.0,2025-07-24T20:00:00.0,Put,624.0,-1,0.41
2025-07-23T14:00:00.0,2025-07-24T20:00:00.0,Call,634.0,-1,0.05999999999996819
2025-07-23T14:00:00.0,2025-07-24T20:00:00.0,Put,617.0,1,-0.08999999999999998
2025-07-23T14:00:00.0,2025-07-24T20:00:00.0,Call,636.0,1,-0.15
2025-07-24T14:00:00.0,2025-07-25T20:00:00.0,Put,630.0,-1,0.39
2025-07-24T14:00:00.0,2025-07-25T20:00:00.0,Call,639.0,-1,0.27
2025-07-24T14:00:00.0,2025-07-25T20:00:00.0,Put,625.0,1,-0.14
2025-07-24T14:00:00.0,2025-07-25T20:00:00.0,Call,645.0,1,-0.02
2025-07-25T14:00:00.0,2025-07-25T20:00:00.0,Put,633.0,-1,0.26
2025-07-25T14:00:00.0,2025-07-25T20:00:00.0,Call,638.0,-1,0.1
2025-07-25T14:00:00.0,2025-07-25T20:00:00.0,Put,627.0,1,-0.06
2025-07-25T14:00:00.0,2025-07-25T20:00:00.0,Call,642.0,1,-0.019999999999999997
2025-07-28T14:00:00.0,2025-07-29T20:00:00.0,Put,633.0,-1,0.39
2025-07-28T14:00:00.0,2025-07-29T20:00:00.0,Call,641.0,-1,0.36999999999999994
2025-07-28T14:00:00.0,2025-07-29T20:00:00.0,Put,627.0,1,-0.1
2025-07-28T14:00:00.0,2025-07-29T20:00:00.0,Call,643.0,1,-0.13
2025-07-30T14:00:00.0,2025-07-31T20:00:00.0,Put,628.0,-1,0.72
2025-07-30T14:00:00.0,2025-07-31T20:00:00.0,Call,642.0,-1,0.52
2025-07-30T14:00:00.0,2025-07-31T20:00:00.0,Put,622.0,1,-0.29
2025-07-30T14:00:00.0,2025-07-31T20:00:00.0,Call,646.0,1,-0.13
2025-07-31T14:00:00.0,2025-08-01T20:00:00.0,Put,632.0,-1,-9.60999999999995
2025-07-31T14:00:00.0,2025-08-01T20:00:00.0,Call,645.0,-1,0.44
2025-07-31T14:00:00.0,2025-08-01T20:00:00.0,Put,626.0,1,3.96999999999995
2025-07-31T14:00:00.0,2025-08-01T20:00:00.0,Call,650.0,1,-0.05999999999999999
